url_length,hostname_length,num_dots,num_hyphens,num_subdomains,has_ip,has_at_symbol,has_double_slash,is_https,num_digits_domain,suspicious_words,domain_length,label
43,27,2,2,1,0,0,0,1,0,0,9,1
30,21,2,1,1,0,0,0,1,0,0,6,1
23,8,2,0,1,0,0,0,1,0,0,3,1
190,15,3,1,1,0,0,0,1,0,0,6,1
8,0,1,0,0,0,0,0,0,0,0,5,0
29,17,2,0,1,0,0,0,1,0,0,9,1
15,0,1,0,0,0,0,0,0,0,0,11,0
9,0,1,0,0,0,0,0,0,0,0,5,0
30,21,2,0,1,0,0,0,1,6,0,10,1
15,0,1,0,0,0,0,0,0,0,0,12,0
83,74,3,0,2,0,0,0,1,0,0,4,1
41,24,2,1,1,0,0,0,1,0,0,5,1
54,16,2,3,1,0,0,0,1,0,1,6,1
50,29,2,4,1,0,0,0,1,0,0,9,1
28,19,1,0,0,0,0,0,1,0,0,15,1
50,33,2,3,1,0,0,0,1,0,0,9,1
10,0,1,0,0,0,0,0,0,0,0,6,0
47,29,2,2,1,0,0,0,1,0,0,9,1
32,24,2,1,1,0,0,0,0,0,0,5,1
13,0,2,0,0,0,0,0,0,0,0,6,0
190,15,3,1,1,0,0,0,1,0,0,6,1
38,7,1,0,0,0,0,0,1,0,0,4,1
36,24,2,0,1,0,0,0,0,0,0,16,1
8,0,1,0,0,0,0,0,0,0,0,4,0
38,29,2,1,1,0,0,0,1,0,0,11,1
10,0,1,0,0,0,0,0,0,0,0,6,0
13,0,1,0,0,0,0,0,0,0,0,9,0
62,19,1,1,0,0,0,0,1,0,0,15,1
46,39,2,1,1,0,0,0,0,6,0,19,1
22,7,1,0,0,0,0,0,1,0,0,4,1
49,26,3,0,1,0,1,0,1,0,0,3,1
147,15,2,2,1,0,0,0,1,0,0,6,1
31,9,2,0,0,0,0,0,1,0,0,6,1
79,43,3,1,1,0,0,0,1,1,0,2,1
28,10,1,1,0,0,0,0,1,0,0,6,1
16,0,1,0,0,0,0,0,0,0,0,12,0
28,10,1,0,0,0,0,0,1,0,1,6,1
46,7,3,1,1,0,0,0,1,0,0,2,1
178,15,3,1,1,0,0,0,1,0,0,6,1
9,0,1,0,0,0,0,0,0,0,0,5,0
29,20,2,0,1,0,0,0,1,0,0,6,1
22,13,2,0,1,0,0,0,1,0,0,4,1
7,0,1,0,0,0,0,0,0,0,0,3,0
28,11,1,0,0,0,0,0,1,0,0,7,1
22,7,1,0,0,0,0,0,1,0,0,4,1
22,6,1,0,0,0,0,0,1,0,0,3,1
26,17,2,0,1,0,0,0,1,0,0,3,1
26,17,2,0,1,0,0,0,1,0,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
62,43,3,1,1,0,0,0,1,1,0,2,1
11,0,1,0,0,0,0,0,0,0,0,7,0
22,7,1,0,0,0,0,0,1,0,0,4,1
31,22,1,2,0,0,0,0,1,0,0,18,1
22,7,1,0,0,0,0,0,1,0,0,4,1
13,0,1,0,0,0,0,0,0,0,0,9,0
22,7,1,0,0,0,0,0,1,0,0,4,1
22,7,1,0,0,0,0,0,1,0,0,4,1
12,0,1,0,0,0,0,0,0,0,0,9,0
36,27,2,0,1,0,0,0,1,0,0,6,1
22,6,1,0,0,0,0,0,1,0,0,3,1
6,0,1,0,0,0,0,0,0,0,0,2,0
175,15,2,1,1,0,0,0,1,0,0,6,1
37,28,2,0,1,0,0,0,1,0,0,6,1
30,21,2,1,1,0,0,0,1,0,0,3,1
190,15,3,1,1,0,0,0,1,0,0,6,1
191,15,2,2,1,0,0,0,1,0,0,6,1
49,16,2,1,1,0,0,0,1,0,0,6,1
46,37,2,0,1,0,0,0,1,0,0,11,1
37,7,1,0,0,0,0,0,1,0,0,4,1
72,26,2,1,1,0,0,0,1,0,0,18,1
33,21,2,1,1,0,0,0,1,0,0,13,1
44,21,2,2,0,0,0,0,1,0,0,17,1
51,21,3,0,2,0,0,0,1,0,0,5,1
21,8,1,0,0,0,0,0,1,0,0,5,1
42,28,2,0,1,0,0,0,1,0,0,6,1
175,15,2,1,1,0,0,0,1,0,0,6,1
40,33,2,1,1,0,0,0,0,6,0,12,1
26,18,2,1,1,0,0,0,1,0,0,3,1
69,37,3,0,1,0,0,0,1,0,0,12,1
62,30,3,0,1,0,0,0,1,0,0,12,1
21,6,1,1,0,0,0,0,1,0,0,3,1
44,30,2,2,1,0,0,0,1,0,0,9,1
32,25,2,0,1,0,0,0,0,9,0,12,1
30,21,2,0,1,0,0,0,1,0,1,6,1
42,11,1,0,0,0,0,0,1,4,0,7,1
175,15,2,3,1,0,0,0,1,0,0,6,1
42,27,2,0,1,0,0,0,1,0,0,9,1
175,15,2,5,1,0,0,0,1,0,0,6,1
173,15,2,2,1,0,0,0,1,0,0,6,1
39,30,2,1,1,0,0,0,1,0,0,11,1
30,15,1,0,0,0,0,0,1,0,0,10,1
21,6,1,1,0,0,0,0,1,0,0,3,1
84,15,2,0,1,0,0,0,1,0,0,6,1
31,22,2,0,1,0,0,0,1,0,0,3,1
44,35,2,3,1,0,0,0,1,2,0,6,1
72,18,4,1,1,0,0,1,1,0,0,6,1
175,15,2,1,1,0,0,0,1,0,0,6,1
175,15,2,1,1,0,0,0,1,0,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
63,21,2,1,1,0,0,0,1,0,0,7,1
32,23,2,1,1,0,0,0,1,0,0,6,1
22,7,1,0,0,0,0,0,1,0,0,4,1
175,15,2,4,1,0,0,0,1,0,0,6,1
22,6,1,0,0,0,0,0,1,0,0,3,1
52,43,2,3,1,0,0,0,1,0,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
75,24,2,1,1,0,0,0,1,0,0,16,1
462,14,13,1,0,1,0,0,0,11,2,14,1
26,17,2,0,1,0,0,0,1,0,0,6,1
37,28,2,3,1,0,0,0,1,0,0,6,1
8,0,1,0,0,0,0,0,0,1,0,4,0
51,21,3,0,2,0,0,0,1,0,0,5,1
28,17,1,1,0,0,0,0,1,0,0,13,1
41,27,2,1,1,0,0,0,1,0,0,9,1
29,20,2,1,1,0,0,0,1,0,0,3,1
38,29,2,0,1,0,0,0,1,0,0,11,1
10,0,1,0,0,0,0,0,0,0,0,7,0
112,15,3,2,1,0,0,0,1,0,0,7,1
102,46,4,0,2,0,0,0,1,0,0,6,1
36,19,2,0,0,0,0,0,1,0,0,15,1
62,43,3,1,1,0,0,0,1,1,0,2,1
7,0,1,0,0,0,0,0,0,0,0,3,0
224,12,7,0,0,1,0,0,0,9,2,12,1
53,46,2,4,1,0,0,0,0,0,0,6,1
12,0,1,0,0,0,0,0,0,0,0,8,0
10,0,1,0,0,0,0,0,0,0,0,6,0
21,6,1,1,0,0,0,0,1,0,0,3,1
67,12,4,1,1,0,0,0,1,0,1,5,1
22,6,1,0,0,0,0,0,1,0,0,3,1
22,6,1,0,0,0,0,0,1,0,0,3,1
9,0,1,0,0,0,0,0,0,0,0,5,0
204,19,10,0,1,0,0,0,1,0,2,6,1
175,15,2,2,1,0,0,0,1,0,0,6,1
44,13,1,0,0,0,0,0,1,3,0,9,1
20,5,1,0,0,0,0,0,1,0,0,2,1
21,6,1,1,0,0,0,0,1,0,0,3,1
10,0,1,0,0,0,0,0,0,3,0,5,0
64,55,2,0,1,0,0,0,1,0,0,6,1
27,6,1,0,0,0,0,0,1,0,0,3,1
175,15,2,2,1,0,0,0,1,0,0,6,1
62,43,3,1,1,0,0,0,1,1,0,2,1
42,14,2,0,1,0,0,0,1,0,0,7,1
760,12,14,1,0,0,0,0,1,0,0,8,1
51,21,3,0,2,0,0,0,1,0,0,5,1
35,6,1,3,0,0,0,0,1,0,0,3,1
175,15,2,1,1,0,0,0,1,0,0,6,1
45,16,2,0,1,0,0,0,1,0,0,6,1
66,43,3,1,1,0,0,0,1,1,0,2,1
62,43,3,1,1,0,0,0,1,1,0,2,1
45,37,2,2,1,0,0,0,1,6,0,16,1
79,70,3,6,2,0,0,0,1,0,0,6,1
11,0,1,0,0,0,0,0,0,0,0,7,0
25,18,2,0,1,0,0,0,0,0,0,10,1
45,26,1,0,0,0,0,0,1,0,0,22,1
25,16,2,0,1,0,0,0,1,0,0,3,1
84,15,2,0,1,0,0,0,1,0,0,6,1
28,11,1,0,0,0,0,0,1,0,0,7,1
30,21,2,0,1,0,0,0,1,0,0,8,1
39,22,2,1,1,0,0,0,1,0,0,9,1
43,34,2,2,1,0,0,0,1,0,0,6,1
36,14,3,0,1,0,0,0,0,1,0,3,1
49,40,1,2,0,0,0,0,1,0,0,36,1
38,29,2,0,1,0,0,0,1,0,0,6,1
50,41,2,0,1,0,0,0,1,0,0,11,1
32,23,2,0,1,0,0,0,1,0,0,6,1
58,16,2,3,1,0,0,0,1,0,0,6,1
46,12,1,0,0,0,0,0,1,0,0,9,1
33,24,2,1,1,0,0,0,1,0,1,6,1
14,0,1,0,0,0,0,0,0,0,0,10,0
33,12,1,0,0,0,0,0,1,0,0,8,1
46,7,3,1,1,0,0,0,1,0,0,2,1
175,15,2,2,1,0,0,0,1,0,0,6,1
32,23,2,1,1,0,0,0,1,0,0,6,1
22,7,1,0,0,0,0,0,1,0,0,4,1
21,6,1,1,0,0,0,0,1,0,0,3,1
26,17,2,0,1,0,0,0,1,0,0,3,1
7,0,1,0,0,0,0,0,0,0,0,4,0
46,7,3,1,1,0,0,0,1,0,0,2,1
22,7,1,0,0,0,0,0,1,0,0,4,1
35,26,2,2,1,0,0,0,1,0,0,8,1
93,43,6,1,1,0,1,0,1,1,0,2,1
23,8,2,0,1,0,0,0,1,0,0,3,1
46,32,2,2,1,0,0,0,1,0,1,7,1
22,13,1,0,0,0,0,0,1,0,0,10,1
134,11,6,0,0,0,0,0,1,0,1,7,1
190,15,3,2,1,0,0,0,1,0,0,6,1
21,6,1,1,0,0,0,0,1,0,0,3,1
53,46,2,4,1,0,0,0,0,5,0,26,1
45,16,2,0,1,0,0,0,1,0,0,6,1
29,14,1,0,0,0,0,0,1,0,0,10,1
28,9,1,0,0,0,0,0,1,0,0,6,1
34,25,2,1,1,0,0,0,1,0,2,3,1
21,6,1,1,0,0,0,0,1,0,0,3,1
51,21,3,0,2,0,0,0,1,0,0,5,1
22,6,1,0,0,0,0,0,1,0,0,3,1
84,15,2,0,1,0,0,0,1,0,0,6,1
11,0,1,0,0,0,0,0,0,0,0,8,0
47,38,2,2,1,0,0,0,1,0,0,6,1
21,12,1,0,0,0,0,0,1,0,0,8,1
79,15,2,0,1,0,0,0,1,0,0,6,1
37,30,2,0,1,0,0,0,0,7,0,10,1
15,0,1,1,0,0,0,0,0,0,0,11,0
21,6,1,1,0,0,0,0,1,0,0,3,1
22,7,1,0,0,0,0,0,1,0,0,4,1
6,0,1,0,0,0,0,0,0,3,0,3,0
175,15,2,2,1,0,0,0,1,0,0,6,1
29,17,2,0,1,0,0,0,0,0,0,9,1
44,31,2,0,1,0,0,0,1,0,0,8,1
22,7,1,0,0,0,0,0,1,0,0,4,1
175,15,2,3,1,0,0,0,1,0,0,6,1
20,11,1,1,0,0,0,0,1,0,0,7,1
32,20,2,1,1,0,0,0,1,0,0,11,1
7,0,1,0,0,0,0,0,0,0,0,3,0
32,13,2,1,0,0,0,0,1,0,0,9,1
35,26,2,1,1,0,0,0,1,0,0,5,1
124,21,5,2,1,0,0,0,1,0,0,9,1
40,25,2,1,1,0,0,0,1,0,0,9,1
22,7,1,0,0,0,0,0,1,0,0,4,1
52,31,2,3,1,0,0,0,1,0,0,9,1
52,16,2,0,1,0,0,0,1,0,0,3,1
23,8,2,0,1,0,0,0,1,0,0,3,1
240,23,2,0,1,0,0,0,1,3,0,5,1
51,21,3,0,2,0,0,0,1,0,0,5,1
12,0,1,0,0,0,0,0,0,0,0,8,0
41,32,2,2,1,0,0,0,1,0,0,8,1
21,6,1,1,0,0,0,0,1,0,0,3,1
21,12,1,1,0,0,0,0,1,0,0,7,1
21,6,1,1,0,0,0,0,1,0,0,3,1
53,24,3,1,1,0,0,0,1,0,0,16,1
27,18,2,0,1,0,0,0,1,7,0,10,1
13,0,1,0,0,0,0,0,0,0,0,9,0
21,6,1,1,0,0,0,0,1,0,0,3,1
40,16,2,0,1,0,0,0,1,0,0,7,1
37,28,2,0,1,0,0,0,1,0,0,11,1
17,0,1,0,0,0,0,0,0,0,0,13,0
10,0,1,0,0,0,0,0,0,0,0,6,0
16,0,1,0,0,0,0,0,0,0,0,13,0
12,0,2,0,0,0,0,0,0,1,0,5,0
17,0,1,0,0,0,0,0,0,0,0,9,0
370,23,9,1,1,0,0,0,1,0,0,16,1
46,37,2,0,1,0,0,0,1,0,0,6,1
27,18,2,0,1,0,0,0,1,0,0,7,1
41,18,1,1,0,0,0,0,1,0,0,14,1
9,0,1,0,0,0,0,0,0,0,0,6,0
55,33,2,3,1,0,0,0,1,0,0,9,1
17,0,1,0,0,0,0,0,0,1,0,13,0
13,0,1,1,0,0,0,0,0,2,0,9,0
50,32,2,1,1,0,0,0,1,0,0,12,1
36,27,2,0,1,0,0,0,1,0,0,8,1
35,9,1,0,0,0,0,0,1,0,0,5,1
12,0,1,0,0,0,0,0,0,0,0,8,0
33,24,2,1,1,0,0,0,1,6,0,13,1
11,0,2,0,0,0,0,0,0,0,0,4,0
63,54,2,0,1,0,0,0,1,0,1,6,1
36,16,2,0,1,0,0,0,1,0,0,8,1
51,27,2,0,1,0,0,0,1,7,0,7,1
22,7,1,0,0,0,0,0,1,0,0,4,1
178,15,3,2,1,0,0,0,1,0,0,6,1
46,13,3,1,0,0,0,0,1,0,0,7,1
37,21,1,1,0,0,0,0,1,0,0,17,1
41,15,1,1,0,0,0,0,1,0,0,12,1
51,21,3,0,2,0,0,0,1,0,0,5,1
131,15,2,0,1,0,0,0,1,0,0,6,1
51,21,3,0,2,0,0,0,1,0,0,5,1
45,38,2,0,1,0,0,0,0,11,0,18,1
21,6,1,1,0,0,0,0,1,0,0,3,1
28,19,2,0,1,0,0,0,1,6,0,10,1
25,16,2,0,1,0,0,0,1,0,0,7,1
76,25,2,1,1,0,0,0,1,0,0,16,1
180,29,3,1,1,0,0,0,1,0,1,16,1
51,39,2,0,1,0,0,0,1,0,0,8,1
23,8,2,0,1,0,0,0,1,0,0,3,1
26,17,2,1,1,0,0,0,1,0,0,3,1
33,24,2,0,1,0,0,0,1,0,0,3,1
113,15,2,1,1,0,0,0,1,0,0,6,1
43,29,2,2,1,0,0,0,1,0,0,9,1
21,6,1,1,0,0,0,0,1,0,0,3,1
22,6,1,0,0,0,0,0,1,0,0,3,1
21,6,1,1,0,0,0,0,1,0,0,3,1
44,30,2,2,1,0,0,0,1,0,0,9,1
35,26,2,0,1,0,0,0,1,0,0,6,1
13,0,1,0,0,0,0,0,0,0,0,10,0
22,7,1,0,0,0,0,0,1,0,0,4,1
16,0,1,0,0,0,0,0,0,0,0,12,0
175,15,2,2,1,0,0,0,1,0,0,6,1
32,23,2,2,1,0,0,0,1,0,0,8,1
7,0,1,0,0,0,0,0,0,0,0,4,0
44,30,2,2,1,0,0,0,1,0,0,6,1
14,0,2,0,0,0,0,0,0,0,0,7,0
52,32,3,0,1,0,0,0,1,0,0,11,1
23,8,2,0,1,0,0,0,1,0,0,3,1
61,40,3,1,2,0,0,0,1,0,1,16,1
50,41,2,2,1,0,0,0,1,0,0,8,1
31,22,2,0,1,0,0,0,1,5,0,9,1
23,8,2,0,1,0,0,0,1,0,0,3,1
31,22,2,1,1,0,0,0,1,0,0,3,1
22,7,1,0,0,0,0,0,1,0,0,4,1
51,23,2,1,1,0,0,0,1,0,0,13,1
22,6,1,0,0,0,0,0,1,0,0,3,1
173,15,2,4,1,0,0,0,1,0,0,6,1
54,15,2,2,1,0,0,0,1,0,0,8,1
30,21,2,0,1,0,0,0,1,0,0,6,1
19,11,1,0,0,0,0,0,1,0,0,7,1
23,8,2,0,1,0,0,0,1,0,0,3,1
27,18,2,1,1,0,0,0,1,0,0,3,1
12,0,1,0,0,0,0,0,0,0,0,8,0
12,0,1,0,0,0,0,0,0,0,0,8,0
22,7,1,0,0,0,0,0,1,0,0,4,1
22,7,1,0,0,0,0,0,1,0,0,4,1
21,6,1,1,0,0,0,0,1,0,0,3,1
27,18,2,0,1,0,0,0,1,0,0,3,1
85,43,4,1,1,0,1,0,1,1,0,2,1
75,24,2,1,1,0,0,0,1,0,0,16,1
131,15,2,2,1,0,0,0,1,0,0,6,1
76,34,3,1,1,0,0,0,1,0,0,15,1
36,14,3,0,1,0,0,0,0,1,0,3,1
87,39,6,3,3,0,1,0,1,0,0,9,1
175,15,2,3,1,0,0,0,1,0,0,6,1
181,15,3,3,1,0,0,0,1,0,0,6,1
31,13,1,0,0,0,0,0,1,0,0,9,1
17,0,1,0,0,0,0,0,0,0,0,13,0
24,8,1,0,0,0,0,0,1,0,0,5,1
31,22,2,0,1,0,0,0,1,0,0,7,1
76,25,2,1,1,0,0,0,1,0,0,16,1
23,8,2,0,1,0,0,0,1,0,0,3,1
12,0,1,0,0,0,0,0,0,0,0,9,0
75,24,2,1,1,0,0,0,1,0,0,16,1
33,24,2,0,1,0,0,0,1,0,0,11,1
25,16,2,0,1,0,0,0,1,0,0,3,1
34,25,2,0,1,0,0,0,1,0,0,6,1
36,27,2,0,1,0,0,0,1,0,0,11,1
45,31,2,2,1,0,0,0,1,0,0,9,1
30,21,2,1,1,0,0,0,1,0,0,2,1
28,11,1,0,0,0,0,0,1,0,0,7,1
54,16,2,2,1,0,0,0,1,0,0,6,1
40,31,2,0,1,0,0,0,1,0,0,6,1
27,18,2,0,1,0,0,0,1,0,0,7,1
25,16,2,0,1,0,0,0,1,0,0,7,1
175,15,2,4,1,0,0,0,1,0,0,6,1
31,18,2,0,1,0,0,0,1,0,0,9,1
12,0,1,0,0,0,0,0,0,0,0,5,0
10,0,1,0,0,0,0,0,0,0,0,6,0
96,25,4,6,1,0,0,0,1,0,0,5,1
20,6,1,1,0,0,0,0,1,0,0,3,1
22,7,1,0,0,0,0,0,1,0,0,4,1
48,34,2,2,1,0,0,0,1,0,0,9,1
13,0,1,1,0,0,0,0,0,2,0,9,0
42,25,2,3,0,0,0,0,0,0,0,21,1
31,22,2,1,1,0,0,0,1,0,0,3,1
175,15,2,2,1,0,0,0,1,0,0,6,1
41,10,1,0,0,0,0,0,1,1,0,6,1
47,26,2,2,1,0,0,0,1,0,1,12,1
22,7,1,0,0,0,0,0,1,0,0,4,1
30,21,2,0,1,0,0,0,1,0,0,6,1
104,21,3,1,1,0,0,0,1,0,0,13,1
175,15,2,1,1,0,0,0,1,0,0,6,1
123,15,5,0,1,0,0,0,1,0,0,4,1
22,7,1,0,0,0,0,0,1,0,0,4,1
62,43,3,1,1,0,0,0,1,1,0,2,1
62,43,3,1,1,0,0,0,1,1,0,2,1
53,16,2,2,1,0,0,0,1,0,0,6,1
34,25,2,0,1,0,0,0,1,0,0,6,1
8,0,1,0,0,0,0,0,0,0,0,4,0
28,19,2,0,1,0,0,0,1,0,0,3,1
24,17,1,0,0,0,0,0,0,0,0,13,1
40,26,2,0,1,0,0,0,1,0,0,7,1
35,26,2,0,1,0,0,0,1,1,0,8,1
46,7,3,1,1,0,0,0,1,0,0,2,1
46,22,3,1,1,0,0,0,1,0,0,7,1
14,0,1,0,0,0,0,0,0,0,0,10,0
16,0,1,0,0,0,0,0,0,0,0,12,0
27,6,1,1,0,0,0,0,1,0,0,3,1
41,19,2,1,1,0,0,0,1,0,0,7,1
21,6,1,1,0,0,0,0,1,0,0,3,1
81,20,2,0,0,0,0,0,1,0,0,16,1
131,15,2,2,1,0,0,0,1,0,0,6,1
43,34,2,1,1,0,0,0,1,0,0,11,1
26,17,2,0,1,0,0,0,1,0,0,3,1
36,27,2,0,1,0,0,0,1,0,0,6,1
26,17,2,0,1,0,0,0,1,0,0,6,1
58,7,3,0,1,0,0,0,1,0,0,2,1
79,29,2,1,1,0,0,0,1,6,0,9,1
40,24,2,1,1,0,0,0,1,0,0,9,1
36,27,2,0,1,0,0,0,1,0,0,6,1
47,33,2,2,1,0,0,0,1,0,0,9,1
178,15,3,2,1,0,0,0,1,0,0,6,1
10,0,1,0,0,0,0,0,0,0,0,6,0
27,12,1,0,0,0,0,0,1,0,0,7,1
83,74,3,0,2,0,0,0,1,0,0,4,1
40,26,2,1,1,0,0,0,1,0,0,9,1
51,21,3,0,2,0,0,0,1,0,0,5,1
22,7,1,0,0,0,0,0,1,0,0,4,1
21,6,1,1,0,0,0,0,1,0,0,3,1
13,0,1,1,0,0,0,0,0,0,0,9,0
43,34,2,0,1,0,0,0,1,0,0,3,1
29,20,2,0,1,0,0,0,1,0,1,3,1
86,62,5,0,2,0,0,0,1,0,1,16,1
22,7,1,0,0,0,0,0,1,0,0,4,1
23,8,2,0,1,0,0,0,1,0,0,3,1
45,26,2,2,1,0,0,0,1,0,0,9,1
41,27,2,2,1,0,0,0,1,0,0,9,1
43,36,2,1,1,0,0,0,0,3,0,16,1
266,12,2,4,1,0,0,0,1,0,0,4,1
23,8,2,0,1,0,0,0,1,0,0,3,1
37,28,2,1,1,0,0,0,1,0,0,10,1
23,4,1,0,0,0,0,0,1,0,0,1,1
46,7,3,1,1,0,0,0,1,0,0,2,1
19,0,1,0,0,0,0,0,0,1,0,15,0
22,7,1,0,0,0,0,0,1,0,0,4,1
30,21,2,1,1,0,0,0,1,7,0,12,1
24,15,2,0,1,0,0,0,1,0,0,6,1
22,7,1,0,0,0,0,0,1,0,0,4,1
51,30,2,1,1,0,0,0,1,0,0,6,1
41,34,2,1,1,0,0,0,0,11,0,14,1
35,9,1,0,0,0,0,0,1,0,0,5,1
31,22,2,0,1,0,0,0,1,0,0,8,1
32,25,2,0,1,0,0,0,0,5,0,5,1
22,6,1,0,0,0,0,0,1,0,0,3,1
25,7,1,0,0,0,0,0,1,0,0,4,1
175,15,2,1,1,0,0,0,1,0,0,6,1
25,16,2,0,1,0,0,0,1,0,0,7,1
42,11,1,0,0,0,0,0,1,2,0,7,1
23,8,2,0,1,0,0,0,1,0,0,3,1
22,7,1,0,0,0,0,0,1,0,0,4,1
36,27,2,1,1,0,0,0,1,0,0,10,1
45,31,1,2,0,0,0,0,1,0,1,27,1
175,15,2,2,1,0,0,0,1,0,0,6,1
24,15,2,0,1,0,0,0,1,0,0,7,1
60,43,3,1,1,0,0,0,1,1,0,2,1
33,24,2,2,1,0,0,0,1,0,0,3,1
23,15,2,1,1,0,0,0,0,0,0,8,1
27,10,1,1,0,0,0,0,1,0,0,7,1
22,6,1,0,0,0,0,0,1,0,0,3,1
62,43,3,1,1,0,0,0,1,1,0,2,1
43,16,2,0,1,0,0,0,1,0,0,6,1
88,23,4,0,1,0,1,0,1,0,0,14,1
35,26,2,0,1,0,0,0,1,0,0,11,1
15,0,1,0,0,0,0,0,0,0,0,11,0
27,14,1,0,0,0,0,0,1,0,0,11,1
21,6,1,1,0,0,0,0,1,0,0,3,1
45,28,2,2,1,0,0,0,1,0,0,9,1
21,6,1,1,0,0,0,0,1,0,0,3,1
10,0,1,0,0,0,0,0,0,0,0,6,0
25,7,1,1,0,0,0,0,1,0,0,4,1
22,7,1,0,0,0,0,0,1,0,0,4,1
27,10,1,1,0,0,0,0,1,0,0,6,1
22,6,1,0,0,0,0,0,1,0,0,3,1
38,29,2,1,1,0,0,0,1,0,0,11,1
33,24,2,0,1,0,0,0,1,0,0,11,1
50,41,2,0,1,0,0,0,1,0,0,6,1
205,16,3,2,1,0,0,0,1,0,0,6,1
83,74,2,5,1,0,0,0,1,0,0,11,1
22,7,1,0,0,0,0,0,1,0,0,4,1
35,9,1,0,0,0,0,0,1,0,0,5,1
28,7,1,0,0,0,0,0,1,0,0,4,1
35,16,2,0,1,0,0,0,1,0,0,6,1
23,8,2,0,1,0,0,0,1,0,0,3,1
115,6,4,1,0,0,0,0,1,0,0,2,1
62,43,3,1,1,0,0,0,1,1,0,2,1
34,25,2,1,1,0,0,0,1,0,0,8,1
23,7,1,0,0,0,0,0,1,0,0,4,1
61,43,3,1,1,0,0,0,1,1,0,2,1
146,15,3,1,1,0,0,0,1,0,0,6,1
37,20,2,0,1,0,0,0,1,0,0,6,1
16,0,2,0,0,0,0,0,0,0,0,9,0
23,4,1,0,0,0,0,0,1,0,0,1,1
76,25,2,1,1,0,0,0,1,0,0,16,1
50,7,4,0,1,0,0,0,1,0,0,2,1
33,24,2,0,1,0,0,0,1,0,0,11,1
96,43,5,3,1,0,0,0,1,1,0,2,1
35,22,2,1,1,0,0,0,1,0,0,9,1
190,15,3,5,1,0,0,0,1,0,0,6,1
12,0,1,0,0,0,0,0,0,0,0,8,0
28,19,2,0,1,0,0,0,1,0,0,6,1
51,21,3,0,2,0,0,0,1,0,0,5,1
10,0,2,0,0,0,0,0,0,0,0,3,0
89,43,3,1,1,0,0,0,1,1,0,2,1
9,0,1,0,0,0,0,0,0,0,0,6,0
38,18,3,1,1,0,0,0,1,6,0,10,1
40,20,2,0,1,0,0,0,1,0,0,12,1
60,30,2,0,1,0,0,0,1,0,1,18,1
27,11,1,0,0,0,0,0,1,0,0,7,1
28,20,2,1,0,0,0,0,0,0,0,13,1
27,18,2,0,1,0,0,0,1,0,0,3,1
22,7,1,0,0,0,0,0,1,0,0,4,1
24,15,2,0,1,0,0,0,1,0,0,3,1
10,0,1,0,0,0,0,0,0,2,0,7,0
41,26,1,2,0,0,0,0,1,0,0,22,1
75,15,2,0,0,0,0,0,1,0,0,11,1
178,15,3,1,1,0,0,0,1,0,0,6,1
22,7,1,0,0,0,0,0,1,0,0,4,1
65,18,2,6,1,0,0,0,1,0,0,10,1
14,0,1,0,0,0,0,0,0,0,0,10,0
40,20,2,1,1,0,0,0,1,0,0,12,1
24,15,2,0,1,0,0,0,1,0,0,6,1
62,53,2,0,1,0,0,0,1,0,0,6,1
55,17,2,0,1,0,0,0,1,0,1,7,1
37,17,2,0,1,0,0,0,1,0,0,6,1
17,0,1,0,0,0,0,0,0,0,0,14,0
15,0,1,1,0,0,0,0,0,0,0,11,0
37,7,1,0,0,0,0,0,0,0,0,4,1
25,10,1,0,0,0,0,0,1,0,0,6,1
32,23,2,0,1,0,0,0,1,0,0,3,1
46,31,2,1,1,0,0,0,1,0,0,9,1
54,45,2,4,1,0,0,0,1,0,1,6,1
46,29,2,2,1,0,0,0,1,0,0,9,1
35,27,2,0,1,0,0,0,0,0,1,13,1
83,74,3,0,2,0,0,0,1,0,0,4,1
16,0,1,1,0,0,0,0,0,0,0,13,0
42,19,2,1,1,0,0,0,1,0,0,2,1
29,20,2,0,1,0,0,0,1,7,0,10,1
64,43,3,1,1,0,0,0,1,1,0,2,1
27,18,2,0,1,0,0,0,1,0,0,7,1
14,0,1,1,0,0,0,0,0,0,0,10,0
44,35,2,0,1,0,0,0,1,0,0,6,1
23,8,2,0,1,0,0,0,1,0,0,3,1
99,50,3,8,1,0,0,0,1,18,0,36,1
8,0,1,0,0,0,0,0,0,0,0,4,0
25,16,2,0,1,0,0,0,1,0,0,3,1
13,0,1,0,0,0,0,0,0,1,0,9,0
22,7,1,0,0,0,0,0,1,0,0,4,1
43,34,3,2,2,0,0,0,1,0,0,6,1
9,0,1,0,0,0,0,0,0,0,0,5,0
73,10,2,2,0,0,0,0,1,1,0,6,1
32,23,2,1,1,0,0,0,1,0,0,11,1
167,15,2,3,1,0,0,0,1,0,0,6,1
84,15,2,0,1,0,0,0,1,0,0,6,1
62,43,3,1,1,0,0,0,1,1,0,2,1
54,28,2,0,1,0,0,0,1,0,0,6,1
37,28,2,2,1,0,0,0,1,0,0,6,1
175,15,2,1,1,0,0,0,1,0,0,6,1
41,24,2,0,1,0,0,0,1,0,0,6,1
41,21,3,1,1,0,0,0,1,6,0,10,1
70,36,2,3,1,0,0,0,1,7,0,13,1
167,15,2,1,1,0,0,0,1,0,0,6,1
